Clase,Imagen,Keypoints_ORB,Tiempo_ORB
Mestizos,004_85.JPG,1000,0.04170989990234375
Mestizos,004_86.JPG,1000,0.03826093673706055
Mestizos,004_87.jpg,1000,0.056934356689453125
Mestizos,004_88.JPG,1000,0.03163480758666992
Mestizos,004_89.JPG,1000,0.022664308547973633
Mestizos,004_9.JPG,1000,0.03574824333190918
Mestizos,004_90.JPG,1000,0.03092360496520996
Mestizos,004_91.JPG,1000,0.03425478935241699
Mestizos,004_92.JPG,1000,0.031243085861206055
Mestizos,004_93.JPG,1000,0.031641483306884766
Mestizos,004_94.JPG,1000,0.04603314399719238
Mestizos,004_95.JPG,1000,0.04839825630187988
Mestizos,004_96.JPG,1000,0.052559852600097656
Mestizos,004_97.JPG,1000,0.03166818618774414
Mestizos,004_98.jpg,1000,0.046863555908203125
Mestizos,004_99.JPG,1000,0.046895742416381836
